probe_id,blast_best_hit,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,,,
SGN-U232715,Solyc11g012970.1.1,100,70,0,0,1,70,669,600,1.00E-30,130,Aminoacylase-1,"IPR010159, N-acyl-L-amino-acid amidohydrolase","GO:0005737,GO:0008152"
SGN-U232717,Solyc10g006190.2.1,100,70,0,0,1,70,1004,935,1.00E-30,130,Cell differentiation protein rcd1,"IPR007216, Cell differentiation, Rcd1-like","GO:0003723,GO:0042802"
SGN-U232722,Solyc06g053400.2.1,100,70,0,0,1,70,1356,1425,1.00E-30,130,2-isopropylmalate synthase 1,"IPR005671, Bacterial 2-isopropylmalate synthase","GO:0003824,GO:0003852,GO:0008152,GO:0009098,GO:0019752"
SGN-U232723,Solyc06g071530.2.1,100,50,0,0,1,50,291,242,9.00E-20,93.5,60S ribosomal protein L44,"IPR000552, Ribosomal protein L44e","GO:0003735,GO:0005515,GO:0005840"
SGN-U232724,Solyc03g112850.2.1,95.71,70,3,0,1,70,168,99,1.00E-25,113,60S ribosomal protein L44,"IPR000552, Ribosomal protein L44e","GO:0003735,GO:0005515,GO:0005840"
SGN-U232725,Solyc08g006960.2.1,94.29,70,4,0,1,70,1717,1648,5.00E-24,108,AP-2 complex subunit mu,"IPR015629, Clathrin coat associated protein AP-50","GO:0006810,GO:0030131,GO:0030132,GO:0030276"
SGN-U232734,Solyc09g075440.2.1,100,49,0,0,2,50,2823,2871,3.00E-19,91.6,Ethylene receptor,"IPR005467, Signal transduction histidine kinase, core","GO:0005524,GO:0007165,GO:0016020,GO:0016310,GO:0018106,GO:0051740"
SGN-U232744,Solyc12g010360.1.1,100,70,0,0,1,70,1618,1687,1.00E-30,130,H-ATPase,"IPR006534, ATPase, P-type, plasma-membrane proton-efflux","GO:0008152,GO:0016020,GO:0016021"
SGN-U232763,Solyc02g093250.2.1,100,50,0,0,1,50,366,415,9.00E-20,93.5,Caffeoyl-CoA O-methyltransferase,"IPR002935, O-methyltransferase, family 3","GO:0008171,GO:0042409"
SGN-U232774,Solyc08g008280.2.1,97.14,70,2,0,1,70,1185,1116,2.00E-27,119,WRKY transcription factor-30,"IPR003657, DNA-binding WRKY","GO:0003700,GO:0019900,GO:0045449"
SGN-U232783,Solyc03g122090.2.1,95.71,70,3,0,1,70,835,766,1.00E-25,113,Protein transport protein Sec22,"IPR001388, Synaptobrevin IPR001388, Longin","GO:0005484,GO:0006810,GO:0016021"
SGN-U232784,Solyc12g049420.1.1,98.57,70,1,0,1,70,634,565,5.00E-29,124,Protein transport protein Sec22,"IPR010908, Longin","GO:0005484,GO:0006810,GO:0016021"
SGN-U232786,Solyc02g091560.2.1,100,69,0,0,1,69,1724,1656,4.00E-30,128,Serine hydroxymethyltransferase,"IPR001085, Serine hydroxymethyltransferase","GO:0004372,GO:0006563,GO:0030170"
SGN-U232798,Solyc08g066110.2.1,100,70,0,0,1,70,395,326,1.00E-30,130,Profilin,"IPR005455, Profilin, plant","GO:0003785,GO:0015629,GO:0030036"
SGN-U232799,Solyc11g070130.1.1,97.83,46,0,1,1,46,82,126,2.00E-15,78.7,Profilin,"IPR005455, Profilin, plant","GO:0015629,GO:0030036"
SGN-U232801,Solyc09g066100.2.1,100,52,0,0,19,70,904,853,1.00E-20,97.1,Histone H1,"IPR005818, Histone H1/H5","GO:0000786,GO:0005634"
SGN-U232811,Solyc06g030470.2.1,100,59,0,0,12,70,1206,1148,1.00E-24,110,Auxin-regulated protein,"IPR010369, Protein of unknown function DUF966",
SGN-U232813,Solyc01g104130.2.1,100,50,0,0,1,50,381,430,9.00E-20,93.5,Oxidoreductase 2OG-Fe(II) oxygenase family protein-like,"IPR005123, Oxoglutarate and iron-dependent oxygenase",GO:0016491
SGN-U232825,Solyc01g007030.2.1,92.86,70,5,0,1,70,1043,974,2.00E-22,102,U-box domain-containing protein,"IPR016024, Armadillo-type fold",GO:0005488
SGN-U232827,Solyc06g084090.2.1,100,50,0,0,1,50,390,439,9.00E-20,93.5,Histone H2A,"IPR002119, Histone H2A","GO:0003677,GO:0005634"
SGN-U232842,Solyc02g092590.2.1,92.31,65,5,0,6,70,281,217,1.00E-19,93.5,Os03g0604500 protein (Fragment),,
SGN-U232847,Solyc02g081880.2.1,98.57,70,1,0,1,70,1021,952,5.00E-29,124,Molybdenum cofactor sulfurase protein-like,"IPR005303, MOSC, N-terminal beta barrel","GO:0005515,GO:0030170"
SGN-U232850,Solyc07g061720.2.1,100,70,0,0,1,70,812,743,1.00E-30,130,Gibberellin 2-oxidase,"IPR005123, Oxoglutarate and iron-dependent oxygenase","GO:0004062,GO:0016491,GO:0045544,GO:0055114"
SGN-U232855,Solyc12g013900.1.1,98,50,1,0,1,50,1023,974,4.00E-18,87.9,CT099 (Fragment),"IPR003245, Plastocyanin-like",GO:0009055
SGN-U232860,Solyc11g005640.1.1,98.57,70,1,0,1,70,632,563,5.00E-29,124,Ubiquitin,"IPR019956, Ubiquitin subgroup",GO:0043008
SGN-U232863,Solyc04g015750.2.1,100,50,0,0,1,50,4161,4210,9.00E-20,93.5,Magnesium chelatase H subunit,"IPR011771, Magnesium-chelatase, subunit H","GO:0009058,GO:0015995,GO:0019899"
SGN-U232883,Solyc12g056650.1.1,100,41,0,0,1,41,3068,3108,9.00E-15,76.8,Tomato GIGANTEA 2,,GO:0005515
SGN-U232889,Solyc02g082700.2.1,100,46,0,0,22,67,380,335,2.00E-17,86.1,High mobility group protein,"IPR000910, High mobility group, HMG1/HMG2","GO:0003682,GO:0005634,GO:0030527"
SGN-U232919,Solyc09g009130.2.1,98.57,70,1,0,1,70,171,240,5.00E-29,124,Unknown Protein,"IPR009438, Phytosulfokine",GO:0005576
SGN-U232928,Solyc04g081000.2.1,100,70,0,0,1,70,436,505,1.00E-30,130,MADS box transcription factor,"IPR002100, Transcription factor, MADS-box IPR002100, Transcription factor, K-box","GO:0003677,GO:0005634"
SGN-U232939,Solyc01g005950.2.1,100,70,0,0,1,70,1345,1414,1.00E-30,130,Serine/threonine-protein phosphatase-tetraphosphatase,,"GO:0016787,GO:0017018"
SGN-U232941,Solyc03g114830.2.1,95.35,43,1,1,8,50,889,930,5.00E-12,67.6,MADS box transcription factor,"IPR002487, Transcription factor, K-box","GO:0005515,GO:0005634"
SGN-U232955,Solyc11g011030.1.1,96.67,60,2,0,9,68,575,516,9.00E-22,100,Pto-responsive gene 1 protein,"IPR010399, Tify",
SGN-U232964,Solyc07g020860.2.1,100,70,0,0,1,70,829,898,1.00E-30,130,Peroxiredoxin,"IPR013740, Redoxin","GO:0008379,GO:0016491,GO:0045454"
SGN-U232974,Solyc03g095490.2.1,100,70,0,0,1,70,1186,1255,1.00E-30,130,"Receptor like kinase, RLK",,"GO:0004674,GO:0005515,GO:0006468"
SGN-U232977,Solyc03g033600.2.1,98.57,70,1,0,1,70,535,466,5.00E-29,124,Small nuclear ribonucleoprotein Sm D3,"IPR006649, Like-Sm ribonucleoprotein, eukaryotic and archaea-type, core","GO:0003729,GO:0019899"
SGN-U232989,Solyc10g085280.1.1,98.57,70,1,0,1,70,1172,1103,5.00E-29,124,UDP-glucosyltransferase,"IPR002213, UDP-glucuronosyl/UDP-glucosyltransferase",GO:0008152
SGN-U232990,Solyc05g051700.2.1,100,50,0,0,1,50,390,439,9.00E-20,93.5,Iron--sulfur cluster insertion protein erpA,"IPR016092, FeS cluster insertion","GO:0005198,GO:0005515,GO:0016226"
SGN-U233012,Solyc01g079250.2.1,94.29,70,4,0,1,70,2376,2307,5.00E-24,108,mRNA splicing factor ATP-dependent RNA helicase,"IPR014001, DEAD-like helicase, N-terminal","GO:0004004,GO:0004386,GO:0005524"
SGN-U233014,Solyc11g065990.1.1,97.14,70,2,0,1,70,801,732,2.00E-27,119,Actin,"IPR004000, Actin/actin-like","GO:0005515,GO:0005524"
SGN-U233015,Solyc08g041860.1.1,100,57,0,0,14,70,501,445,2.00E-23,106,Unknown Protein,,
SGN-U233023,Solyc11g017470.1.1,95.52,67,3,0,1,67,873,807,5.00E-24,108,NAC domain protein,"IPR003441, protein","GO:0003700,GO:0016563,GO:0045449"
SGN-U233029,Solyc01g111660.2.1,98.25,57,1,0,14,70,1041,985,9.00E-22,100,Aquaporin-like protein,"IPR012269, Aquaporin","GO:0015250,GO:0016020,GO:0016021"
SGN-U233053,Solyc12g011040.1.1,100,70,0,0,1,70,2495,2426,1.00E-30,130,Lipoxygenase,"IPR001246, Lipoxygenase, plant","GO:0006096,GO:0046872,GO:0055114"
SGN-U233058,Solyc05g051750.2.1,100,50,0,0,1,50,591,542,9.00E-20,93.5,Prosystemin,"IPR009966, Prosystemin",
SGN-U233079,Solyc10g006040.1.1,100,70,0,0,1,70,973,1042,1.00E-30,130,Serine acetyltransferase,"IPR005881, Serine O-acetyltransferase","GO:0005737,GO:0009001,GO:0016740"
SGN-U233086,Solyc07g065710.2.1,100,70,0,0,1,70,1881,1812,1.00E-30,130,Ribosomal protein S6 kinase alpha-3,"IPR002290, Serine/threonine protein kinase","GO:0004711,GO:0006468"
SGN-U233087,Solyc07g064610.2.1,100,70,0,0,1,70,1796,1727,1.00E-30,130,Calcium-dependent protein kinase 2,"IPR002290, Serine/threonine protein kinase","GO:0004683,GO:0005509,GO:0006468"
SGN-U233094,Solyc01g097240.2.1,94.29,70,4,0,1,70,1184,1115,5.00E-24,108,Pathogenesis-related protein 4B (Fragment),"IPR018226, Barwin, conserved site IPR018226, Barwin","GO:0016998,GO:0050832"
SGN-U233124,Solyc08g007040.2.1,97.1,69,2,0,2,70,501,433,9.00E-27,117,Glycine cleavage system H protein 1,"IPR017453, Glycine cleavage H-protein, subgroup","GO:0005960,GO:0019464"
SGN-U233128,Solyc03g007470.2.1,100,70,0,0,1,70,598,529,1.00E-30,130,Ubiquitin-conjugating enzyme E2 10,"IPR000608, Ubiquitin-conjugating enzyme, E2","GO:0004842,GO:0043687"
SGN-U233130,Solyc06g076300.2.1,98,50,1,0,1,50,210,259,4.00E-18,87.9,Pyrimidine 5&apos-nucleotidase,"IPR010237, Pyrimidine 5-nucleotidase","GO:0008152,GO:0008252,GO:0016787"
SGN-U233147,Solyc07g009380.2.1,90,70,7,0,1,70,816,747,5.00E-19,91.6,Xyloglucan endotransglucosylase/hydrolase 2,"IPR016455, Xyloglucan endotransglucosylase/hydrolase IPR016455, Glycoside hydrolase, family 16, active site","GO:0005975,GO:0016798,GO:0048046"
SGN-U233149,Solyc04g077330.2.1,98.59,71,0,1,1,70,770,700,5.00E-29,124,Receptor protein kinase,"IPR002290, Serine/threonine protein kinase","GO:0004672,GO:0006468"
SGN-U233153,Solyc01g111650.2.1,92.86,70,5,0,1,70,249,180,2.00E-22,102,Skp1,"IPR016897, E3 ubiquitin ligase, SCF complex, Skp subunit","GO:0005515,GO:0006511"
SGN-U233180,Solyc06g075590.2.1,100,70,0,0,1,70,1384,1315,1.00E-30,130,CCR4-NOT transcription complex subunit 2,"IPR007282, NOT2/NOT3/NOT5",GO:0005634
SGN-U233187,Solyc06g071470.2.1,93.75,48,3,0,3,50,1454,1501,1.00E-13,73.1,Peroxisomal membrane protein PEX14,"IPR006785, Peroxisome membrane anchor protein Pex14p, N-terminal","GO:0005515,GO:0008565,GO:0016020"
SGN-U233193,Solyc08g005270.2.1,100,65,0,0,6,70,1601,1665,7.00E-28,121,"Poly polymerase catalytic domain containing protein expressed polymerase, catalytic region",,GO:0003950
SGN-U233196,Solyc09g031970.2.1,100,70,0,0,1,70,2890,2821,1.00E-30,130,Phosphorylase,"IPR011833, Glycogen/starch/alpha-glucan phosphorylase","GO:0005975,GO:0008184"
SGN-U233198,Solyc11g030390.1.1,97.06,68,2,0,3,70,483,416,3.00E-26,115,MADS box interactor-like,,
SGN-U233201,Solyc12g042600.1.1,98.57,70,1,0,1,70,1351,1420,5.00E-29,124,UDP-glucosyltransferase family 1 protein,"IPR002213, UDP-glucuronosyl/UDP-glucosyltransferase",GO:0008152
SGN-U233202,Solyc06g064940.2.1,97.14,70,2,0,1,70,1989,1920,2.00E-27,119,Phosphatidylinositol transfer protein SFH5,"IPR001251, Cellular retinaldehyde-binding/triple function, C-terminal",
SGN-U233205,Solyc06g075390.2.1,100,70,0,0,1,70,880,811,1.00E-30,130,Exosome complex exonuclease RRP43,"IPR003851, Zinc finger, Dof-type","GO:0006396,GO:0042802"
SGN-U233219,Solyc07g065090.1.1,89.86,69,7,0,2,70,914,846,2.00E-18,89.8,Polygalacturonase inhibitor protein,"IPR013210, Leucine-rich repeat, N-terminal","GO:0004675,GO:0005515"
SGN-U233234,Solyc01g100460.2.1,97.14,70,2,0,1,70,672,603,2.00E-27,119,BZIP transcription factor,"IPR011616, bZIP transcription factor, bZIP-1","GO:0003700,GO:0006355,GO:0043565,GO:0046982"
SGN-U233255,Solyc06g009350.2.1,97.1,69,2,0,1,69,813,745,9.00E-27,117,Unknown Protein,,
SGN-U233264,Solyc12g019860.1.1,100,70,0,0,1,70,464,533,1.00E-30,130,CCR4-NOT transcription complex subunit 3,"IPR012270, CCR4-NOT complex, subunit 3/ 5",GO:0005634
SGN-U233274,Solyc03g113980.2.1,100,50,0,0,1,50,1672,1623,9.00E-20,93.5,Calmodulin-binding protein,"IPR012416, Calmodulin binding protein-like",GO:0005516
SGN-U233275,Solyc03g096080.2.1,97.14,70,2,0,1,70,474,405,2.00E-27,119,Yippee zinc-binding-like protein,"IPR004910, Yippee-like protein",GO:0008270
SGN-U233283,Solyc03g082980.2.1,94.29,70,4,0,1,70,2181,2112,5.00E-24,108,Nucleic acid binding protein,"IPR018111, K Homology, type 1, subgroup","GO:0003676,GO:0003723"
SGN-U233285,Solyc09g009030.2.1,98,50,1,0,1,50,579,628,4.00E-18,87.9,Histone deacetylase 2a-like,"IPR007087, Zinc finger, C2H2-type","GO:0003676,GO:0004407,GO:0005622"
SGN-U233287,Solyc12g013510.1.1,100,50,0,0,1,50,22,71,9.00E-20,93.5,Histone H2B,"IPR000558, Histone H2B","GO:0003677,GO:0005634"
SGN-U233294,Solyc02g071610.2.1,100,50,0,0,1,50,870,919,9.00E-20,93.5,GDSL esterase/lipase At5g45670,"IPR001087, Lipase, GDSL","GO:0004091,GO:0006629"
SGN-U233298,Solyc07g043590.2.1,100,70,0,0,1,70,1408,1477,1.00E-30,130,Amine oxidase family protein,"IPR002937, Amine oxidase","GO:0008131,GO:0046592,GO:0055114"
SGN-U233301,Solyc09g082470.2.1,100,70,0,0,1,70,1378,1309,1.00E-30,130,Kinase-like protein,"IPR015783, ATMRK serine/threonine protein kinase-like","GO:0004708,GO:0006468"
SGN-U233302,Solyc10g045270.1.1,100,69,0,0,2,70,738,670,4.00E-30,128,Serine/threonine/tyrosine kinase,"IPR015783, ATMRK serine/threonine protein kinase-like","GO:0004712,GO:0005515,GO:0006468"
SGN-U233310,Solyc04g064880.2.1,98.57,70,1,0,1,70,622,553,5.00E-29,124,Pathogenesis-related protein-like protein,,
SGN-U233328,Solyc02g091970.2.1,100,50,0,0,1,50,1037,1086,9.00E-20,93.5,Branched-chain-amino-acid aminotransferase,"IPR005786, Branched-chain amino acid aminotransferase II","GO:0008152,GO:0009081"
SGN-U233331,Solyc05g007560.2.1,100,52,0,0,19,70,340,289,1.00E-20,97.1,60S ribosomal protein L34,"IPR008195, Ribosomal protein L34e","GO:0003735,GO:0005515,GO:0005840"
SGN-U233337,Solyc09g008480.2.1,92.86,70,5,0,1,70,2678,2609,2.00E-22,102,Phosphatidylinositol-4-phosphate 5-kinase 9,"IPR017163, Phosphatidylinositol-4-phosphate 5-kinase, plant","GO:0005515,GO:0016308,GO:0046488"
SGN-U233338,Solyc09g009690.2.1,100,45,0,0,3,47,350,394,5.00E-17,84.2,Ribonucleoside hydrolase 1,"IPR001910, Inosine/uridine-preferring nucleoside hydrolase",
SGN-U233353,Solyc10g009410.1.1,98.53,68,1,0,1,68,1087,1020,7.00E-28,121,Aspartic proteinase nepenthesin I,"IPR001461, Peptidase A1",GO:0006508
SGN-U233373,Solyc01g111630.2.1,100,70,0,0,1,70,142,211,1.00E-30,130,Glyoxylate/hydroxypyruvate reductase B,"IPR006140, D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding","GO:0008152,GO:0008266,GO:0030267,GO:0048037"
SGN-U233377,Solyc09g098550.2.1,100,70,0,0,1,70,980,911,1.00E-30,130,UBX domain-containing protein,"IPR001012, UBX",
SGN-U233378,Solyc12g099120.1.1,100,50,0,0,1,50,141,190,9.00E-20,93.5,MYB transcription factor,"IPR015495, Myb transcription factor","GO:0003677,GO:0045449"
SGN-U233379,Solyc12g099130.1.1,100,50,0,0,1,50,272,321,9.00E-20,93.5,MYB transcription factor,"IPR015495, Myb transcription factor","GO:0003677,GO:0045449"
SGN-U233394,Solyc01g006190.2.1,94.29,70,4,0,1,70,954,885,5.00E-24,108,E3 ubiquitin-protein ligase sina,"IPR004162, Seven in absentia protein","GO:0004842,GO:0005634,GO:0008270,GO:0016567"
SGN-U233400,Solyc09g011470.2.1,93.44,61,4,0,1,61,342,282,5.00E-19,91.6,Unknown Protein,,
SGN-U233432,Solyc04g005860.2.1,100,70,0,0,1,70,1738,1669,1.00E-30,130,cDNA clone J075153F01 full insert sequence,"IPR009769, Protein of unknown function DUF1336",
SGN-U233438,Solyc03g078490.2.1,100,42,0,0,1,42,443,484,2.00E-15,78.7,UDP-glucuronosyltransferase,"IPR002213, UDP-glucuronosyl/UDP-glucosyltransferase","GO:0008152,GO:0015020"
SGN-U233448,Solyc09g074510.2.1,97.14,70,2,0,1,70,1822,1753,2.00E-27,119,Tubby-like F-box protein 3,"IPR000007, Tubby, C-terminal",GO:0008020
SGN-U233480,Solyc10g006750.2.1,98.57,70,1,0,1,70,122,191,5.00E-29,124,CONSTANS-like zinc finger protein,"IPR000315, Zinc finger, B-box",GO:0005622
SGN-U233482,Solyc04g081740.2.1,100,50,0,0,1,50,606,655,9.00E-20,93.5,Prostaglandin E synthase 2-like,"IPR012335, Thioredoxin fold","GO:0003677,GO:0016563,GO:0045454"
SGN-U233484,Solyc01g079420.2.1,95.71,70,3,0,1,70,620,551,1.00E-25,113,Cytochrome c oxidase subunit VC family protein,"IPR008432, Cytochrome c oxidase subunit Vc",GO:0005746
SGN-U233493,Solyc01g095700.2.1,100,70,0,0,1,70,178,247,1.00E-30,130,Abscisic acid receptor PYL8,"IPR019587, Polyketide cyclase/dehydrase","GO:0004872,GO:0042803"
SGN-U233508,Solyc07g056550.2.1,100,70,0,0,1,70,1474,1405,1.00E-30,130,Bystin,"IPR007955, Bystin",GO:0030515
SGN-U233510,Solyc12g049150.1.1,100,70,0,0,1,70,1046,977,1.00E-30,130,Extensin-like protein Ext1,,
SGN-U233513,Solyc01g087290.2.1,97.87,47,1,0,4,50,475,521,2.00E-16,82.4,TRNA-dihydrouridine synthase,"IPR001269, tRNA-dihydrouridine synthase","GO:0008152,GO:0055114"
SGN-U233519,Solyc11g032100.1.1,100,70,0,0,1,70,429,498,1.00E-30,130,MADS box transcription factor,"IPR002100, Transcription factor, MADS-box",GO:0005634
SGN-U233544,Solyc09g098580.2.1,100,70,0,0,1,70,1813,1882,1.00E-30,130,GTP pyrophosphokinase,"IPR007685, RelA/SpoT","GO:0003824,GO:0008728,GO:0015969"
SGN-U233554,Solyc09g042700.2.1,92.86,70,5,0,1,70,910,841,2.00E-22,102,Proactivator polypeptide,"IPR011001, Saposin-like","GO:0005764,GO:0006629"
SGN-U233559,Solyc05g014320.2.1,100,70,0,0,1,70,1573,1504,1.00E-30,130,Acetyl esterase,"IPR013094, Alpha/beta hydrolase fold-3",GO:0008152
SGN-U233563,Solyc06g005810.2.1,100,70,0,0,1,70,762,693,1.00E-30,130,Ras-related protein Rab-25,"IPR015595, Rab11-related","GO:0003924,GO:0005525,GO:0005622,GO:0007165,GO:0007264,GO:0015031"
SGN-U233564,Solyc02g083290.2.1,92.65,68,5,0,2,69,2043,1976,3.00E-21,99,Serine/threonine/tyrosine kinase,"IPR015783, ATMRK serine/threonine protein kinase-like","GO:0004712,GO:0006468,GO:0008152"
SGN-U233568,Solyc08g083280.2.1,100,70,0,0,1,70,672,603,1.00E-30,130,Alcohol dehydrogenase 2,"IPR002085, Alcohol dehydrogenase superfamily, zinc-containing","GO:0004024,GO:0008152,GO:0016491,GO:0055114"
SGN-U233574,Solyc03g114840.2.1,100,64,0,0,1,64,314,377,2.00E-27,119,MADS box transcription factor 11,"IPR002100, Transcription factor, MADS-box IPR002100, Transcription factor, K-box","GO:0003700,GO:0005515,GO:0005634"
SGN-U233581,Solyc02g083460.2.1,97.06,68,2,0,3,70,1821,1754,3.00E-26,115,Aspartyl protease family protein,"IPR001461, Peptidase A1",GO:0006508
SGN-U233627,Solyc01g005810.2.1,100,70,0,0,1,70,1065,996,1.00E-30,130,Mak16 protein,"IPR006958, Mak16 protein",
SGN-U233628,Solyc03g025570.2.1,100,46,0,0,5,50,1,46,1.00E-17,86.1,DNA-directed RNA polymerase subunit H,"IPR000783, RNA polymerase, subunit H/Rpb5 C-terminal","GO:0005515,GO:0005634,GO:0006350"
SGN-U233635,Solyc03g120910.2.1,92.86,70,5,0,1,70,2732,2663,2.00E-22,102,Class III homeodomain-leucine zipper,"IPR013978, MEKHLA","GO:0003700,GO:0006355,GO:0045449"
SGN-U233653,Solyc10g085830.1.1,100,50,0,0,1,50,967,1016,9.00E-20,93.5,O-methyltransferase 1,"IPR016461, O-methyltransferase, COMT, eukaryota",GO:0008171
SGN-U233654,Solyc06g064820.2.1,98,50,1,0,1,50,713,762,4.00E-18,87.9,GDSL esterase/lipase At1g71691,"IPR001087, Lipase, GDSL","GO:0004091,GO:0006629"
SGN-U233656,Solyc10g086620.1.1,97.14,70,2,0,1,70,741,672,2.00E-27,119,Tropinone reductase,"IPR002347, Glucose/ribitol dehydrogenase","GO:0008152,GO:0016020,GO:0055114"
SGN-U233659,Solyc05g012110.2.1,100,50,0,0,1,50,255,304,9.00E-20,93.5,6-phosphogluconolactonase,"IPR005900, 6-phosphogluconolactonase","GO:0005975,GO:0006098,GO:0017057"
SGN-U233674,Solyc08g005800.2.1,97.14,70,2,0,1,70,781,712,2.00E-27,119,Pectinacetylesterase like protein (Fragment),"IPR004963, Pectinacetylesterase",GO:0004091
SGN-U233693,Solyc04g071350.2.1,100,47,0,0,24,70,1,47,7.00E-18,87.9,Exocyst complex component 2,,
SGN-U233700,Solyc11g005590.1.1,100,70,0,0,1,70,730,661,1.00E-30,130,F-box protein SKIP5,"IPR001810, Cyclin-like F-box",
SGN-U233702,Solyc07g065820.2.1,100,42,0,0,9,50,1,42,2.00E-15,78.7,Calcineurin B,"IPR015757, Calcineurin B protein","GO:0004723,GO:0005509"
SGN-U233719,Solyc10g076740.1.1,100,70,0,0,1,70,137,68,1.00E-30,130,Isoamyl acetate-hydrolyzing esterase,"IPR013831, Esterase, SGNH hydrolase-type, subgroup","GO:0006629,GO:0016787"
SGN-U233728,Solyc04g008780.2.1,100,70,0,0,1,70,299,230,1.00E-30,130,Dihydroflavonol 4-reductase family-binding domain,,"GO:0004090,GO:0008152,GO:0044237"
SGN-U233740,Solyc05g012780.2.1,98.41,63,1,0,1,63,1157,1095,4.00E-25,111,cDNA clone J075153F01 full insert sequence,"IPR009769, Protein of unknown function DUF1336",
SGN-U233748,Solyc07g006130.1.1,100,50,0,0,21,70,1,50,1.00E-19,93.5,Eukaryotic peptide chain release factor subunit 1-1,"IPR004403, Peptide chain release factor eRF/aRF subunit 1","GO:0005737,GO:0016149"
SGN-U233785,Solyc10g005890.2.1,100,70,0,0,1,70,1101,1032,1.00E-30,130,DNA-damage inducible protein DDI1-like,"IPR019103, Peptidase aspartic, eukaryotic predicted","GO:0000149,GO:0006508,GO:0031593"
SGN-U233788,Solyc03g113130.2.1,100,50,0,0,1,50,835,786,9.00E-20,93.5,Cupin RmlC-type,"IPR012864, Protein of unknown function DUF1637",GO:0055114
SGN-U233793,Solyc03g122250.2.1,100,50,0,0,1,50,1298,1347,9.00E-20,93.5,Transmembrane protein,"IPR009637, Transmembrane receptor, eukaryota",GO:0016021
SGN-U233794,Solyc10g011820.2.1,98.57,70,1,0,1,70,1117,1048,5.00E-29,124,Delta-6 desaturase,"IPR012171, Fatty acid/sphingolipid desaturase","GO:0004768,GO:0020037,GO:0042284,GO:0055114"
SGN-U233799,Solyc11g071920.1.1,100,67,0,0,3,69,2944,2878,5.00E-29,124,Serine/threonine-protein phosphatase,"IPR012391, Serine/threonine protein phosphatase, BSU1","GO:0005515,GO:0006265,GO:0016787,GO:0030145"
SGN-U233802,Solyc02g063050.2.1,100,70,0,0,1,70,2103,2034,1.00E-30,130,Os05g0100900 protein (Fragment),,
SGN-U233803,Solyc07g040950.2.1,100,70,0,0,1,70,448,379,1.00E-30,130,Glyoxalase,"IPR004360, Glyoxalase/bleomycin resistance protein/dioxygenase",GO:0004493
SGN-U233815,Solyc03g118240.2.1,100,70,0,0,1,70,289,220,1.00E-30,130,Magnesium-protoporphyrin ix methyltransferase,"IPR010251, Magnesium protoporphyrin O-methyltransferase","GO:0015995,GO:0046406"
SGN-U233856,Solyc06g072830.2.1,100,70,0,0,1,70,23,92,1.00E-30,130,WD repeat-containing protein 5 homolog,"IPR017986, WD40 repeat, region","GO:0008022,GO:0030674"
SGN-U233882,Solyc08g007430.1.1,98,50,1,0,1,50,35,84,4.00E-18,87.9,Nitrate transporter,"IPR000109, TGF-beta receptor, type I/II extracellular region","GO:0016020,GO:0042936"
SGN-U233911,Solyc04g079240.2.1,100,50,0,0,1,50,1144,1095,9.00E-20,93.5,Patatin-like protein 1,"IPR002641, Patatin","GO:0006629,GO:0008152,GO:0016298,GO:0045735"
SGN-U233912,Solyc04g079210.2.1,98.57,70,1,0,1,70,91,22,5.00E-29,124,Patatin-like protein 1,"IPR016035, Acyl transferase/acyl hydrolase/lysophospholipase",GO:0008152
SGN-U233913,Solyc04g079240.2.1,98,50,1,0,1,50,1135,1086,4.00E-18,87.9,Patatin-like protein 1,"IPR002641, Patatin","GO:0006629,GO:0008152,GO:0016298,GO:0045735"
